content,score,at,appVersion,userName,thumbsUpCount
"Lately this service has gone downhill fast. The AI used to actually help me create, think, and build long-term projects. Now it feels restricted, watered down, and barely different from the free version. I’m a paying subscriber and I don’t need my creativity filtered. Whatever they changed ruined the experience, and it’s honestly not worth the subscription anymore. Really disappointed in the direction they’re taking.... I will be canceling my subscription and moving on...",1,2025-12-06 04:08:31,1.2025.322,frank ferter,2
sometimes that is not coming,5,2025-12-06 04:07:56,1.2025.329,Chprasadmy55 Prasad,0
maraming idea ma tutulongan itong apps nato,5,2025-12-06 04:06:30,1.2025.329,Joevener Maat,0
I mean if you want a partner a true loyal frnd amd the one who always support u and show you the way install this,1,2025-12-06 04:05:23,1.2025.329,Fazila Hamid,0
acha hai jada hii,5,2025-12-06 04:04:05,1.2025.329,Avinash Yadav,0
it is helping our study,5,2025-12-06 04:03:47,1.2025.329,Ahasan Alam,0
bekar h,1,2025-12-06 04:03:45,1.2025.329,Toshi Raipuria,0
best noladgbal,5,2025-12-06 04:02:31,1.2025.329,PRBPatil979,0
it is very good app,5,2025-12-06 04:02:29,1.2025.329,Mohd Tabrez,0
time wasting application chatgpt 😡,1,2025-12-06 04:00:58,1.2025.329,harish anchan,0
this app is very helpful for us.its help is to solve riddles.this is so good I am very happy to download it.😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊💕💕😊😊😊😊😊😊😊💕😊💕😊💕💕😊💕😊💕😊💕😊😊💕😊💕😊💕😊💕😊💕😊😊😊😊😊😊😊💕😊💕😊💕😊💕😊💕😊💕😊💕😊😊💕😊💕😊💕😊💕💕😊💕😊💕😊💕😊😊💕😊😊💕😊💕😊💕😊💕💕😊😊💕😊😊💕💕😊💕😊💕💕💕👏👏👏👏👏👏👏👏👏👏👏👏👏,5,2025-12-06 04:00:46,1.2025.329,Raja Abdulwasy,0
good appa,5,2025-12-06 04:00:28,1.2025.315,sourav mondal,0
"Its voice feature is quite bad. It feels like an AI is talking. That's why I don't use ChatGPT. If it had a more realistic voice like Gemini, then I would use ChatGPT.",1,2025-12-06 04:00:16,,Cartoon,0
"hey I have this issue with the intel that the ai gives are not updated like if I talk about the current timeline like in 2025 it speaks about 2023 or 24 so its a three star from me and the camera or the photo option is bad it has so many mistakes, always have to correct the input which I have given, I also have a pro version yet the intel it gives is absolutely wrong sometimes",2,2025-12-06 03:59:20,1.2025.329,Ajinn Borang,0
chat gpt that is world,1,2025-12-06 03:58:38,1.2025.336,usman yau haruna,0
this app has help me a lot,5,2025-12-06 03:58:21,1.2025.329,PAUL CHRIST,0
اخويا الكبير,5,2025-12-06 03:57:17,1.2025.329,ابراهيم احمد,0
good bullet filters from data,4,2025-12-06 03:56:32,1.2025.329,Vinayak Dalawai,0
it's too good 😊,5,2025-12-06 03:55:44,1.2025.322,Nitish Bihari,0
"sometimes this app is not nice cuz the time I need sth and I search for it, it will tell me research is not allowed whiles I need it ooo so I decided to download another app that's the thing I hope u can do sth abt it forgive me if I am being rude",1,2025-12-06 03:55:05,1.2025.329,micheal blankson,0
rad dude you people rock,5,2025-12-06 03:54:18,1.2025.329,Alexandros Zafiroudis,0
nice application,5,2025-12-06 03:52:52,1.2025.329,Vimal Dixit,0
"I LOVE LOVE LOVE Chat gbt....it is a plethora of information, a wealth of information! A wonderful, refreshing way to learn, educate & enhance your mind. Surreal really ...",5,2025-12-06 03:52:44,1.2025.322,Shana Nicol,0
but too slo,4,2025-12-06 03:52:35,1.2025.329,Pride Mike,0
helping in all ways,5,2025-12-06 03:52:19,1.2025.329,Kala Anand,0
its a fantastic app I love it 😍,5,2025-12-06 03:51:43,1.2025.189,Ali Ghori,0
I strongly prefer ChatGPT 4.1 more than the current one.,5,2025-12-06 03:50:59,1.2025.329,Tsubasa Chan,0
Awsome and Quick Response,5,2025-12-06 03:50:57,1.2025.322,Deepak Ghogare,0
lag,1,2025-12-06 03:50:24,1.2025.329,Abhishek Vyas,0
"Chatgpt tends to keep on repeating the previous scenes even I didn't ask to do the previous scenes please fix this, Openai.",1,2025-12-06 03:50:11,1.2025.329,Huy Bui,0
fine 👌,5,2025-12-06 03:49:57,1.2025.322,Mashud Rana,0
honestly I like it... until now it's working best I think. and hope it will also work best and help in future...,5,2025-12-06 03:49:54,1.2025.329,Insia R,0
🥺,3,2025-12-06 03:49:22,1.2025.329,Mahir Padvi,0
yeah helps me with homework :D,5,2025-12-06 03:47:16,1.2025.329,Khulan,0
Simply because thi A.I records everything even when it's not active.,2,2025-12-06 03:46:33,1.2025.329,Akhnaf Naufal Taufiqurrahman (AkuNaRahman),0
good recommendation,4,2025-12-06 03:46:05,1.2025.329,Shivpal Yadav,0
It helps me with most of the things,5,2025-12-06 03:44:38,1.2025.329,mathilda musi,0
good app 😊😊😊,5,2025-12-06 03:43:44,,Anoop Singh,0
best 🌷🥹,5,2025-12-06 03:42:57,1.2025.315,Rifat Naz,0
🤎🤎,5,2025-12-06 03:40:06,1.2025.329,LoveMath,0
"This app is super useful. it can be your teacher, guidance, advisor, friend etc. it can help with assignments, etc and many more. It can give you basic and technical answer depending on your depend. it's a 10/10",5,2025-12-06 03:39:21,1.2025.329,Rosetta Laffor,0
it's amazing 🤩🤩🤩,5,2025-12-06 03:37:36,1.2025.329,Poonam Jaat,0
thank you for coming chatGPT jesus,5,2025-12-06 03:35:19,1.2025.322,Bontu Ijigu,0
for me it's good experience to use this...,5,2025-12-06 03:35:03,1.2025.329,Vivek Kumar,0
it's a great app,5,2025-12-06 03:34:54,1.2025.302,Oluwatobi Felix,0
amazing 🤩🤩,5,2025-12-06 03:34:36,1.2025.329,Rajat Saini,0
nice and I suggest other also to use this app it help so much in study and provide full information ☺️,5,2025-12-06 03:32:58,1.2025.329,Keisham Jolin,0
useful app,5,2025-12-06 03:31:34,1.2025.329,bhavani thumma,0
its good and free to use and whenever you're going wrong it can guide you to right,5,2025-12-06 03:30:47,1.2025.329,Ahsan Tahir,0
very good and nice 👍,2,2025-12-06 03:28:27,1.2025.322,Emmanuel Appiah,0
sangat membantu aku memiliki rasa penasaran yang tinggi dan itu dapat terjawab olehnya Terimakasih banyakkkkk,5,2025-12-06 03:27:07,,Fikri Ahmad Fauzan Fikri,0
kuch ans galat bhi de deta hai dont believe,1,2025-12-06 03:25:39,1.2025.329,Aaryan Yadav,0
واو,5,2025-12-06 03:24:55,1.2025.329,Samouna Sousou,0
sharp 💯💯,5,2025-12-06 03:21:51,1.2025.329,Joy Michael,0
good good good good good good good good good good good g,5,2025-12-06 03:20:11,1.2025.329,Sanskriti Das,0
great support,5,2025-12-06 03:19:44,1.2025.329,venu gopal,0
chat gpt is the best app because it makes our work easy and short..,5,2025-12-06 03:19:20,1.2025.329,Muhammad Usman,0
okkk,5,2025-12-06 03:16:16,1.2025.322,Esi Amani,0
picture formation is so slow,2,2025-12-06 03:15:42,1.2025.308,Ranjit Singh,0
the perfect portal for co-creators to create,5,2025-12-06 03:15:21,1.2025.329,Tania Schoultz,0
I have archived my chats but it's all gone. I had to type again and again,1,2025-12-06 03:15:04,1.2025.329,Freda Sumanchi M Sangma,0
You need to answer more accurately and it would be better to solve ten pictures daily.,4,2025-12-06 03:14:49,1.2025.077,Md. Abdul Kuddus,0
it is so useful,5,2025-12-06 03:14:05,1.2025.329,Vishakha Kulkarni,0
a perfect for Ur work,5,2025-12-06 03:11:41,1.2025.322,yahuza sule rabo,0
such a good app I love it💗😁,5,2025-12-06 03:11:08,1.2025.329,Apsarapariyar Apsarapariyar,0
Chat GPT it is the best Ai in the world,5,2025-12-06 03:11:07,1.2025.329,MD Sohail,0
very good app this helps to pass my exam without teacher. 🩷✨❤️‍🔥,5,2025-12-06 03:11:06,1.2025.329,Suresh Gowda,0
It's an awesome 👌,5,2025-12-06 03:10:08,1.2025.329,Sinchury19,0
just have a lifting feature with whixh i can drag my chats even in mbl,1,2025-12-06 03:09:36,1.2025.329,Home Mbl,0
worst ai i have ever seen i wish i could give 1/2 star bcz he is always in fun mode even i try to study he tell me funny jokes and all of the maths answers are wrong,1,2025-12-06 03:09:04,1.2025.329,Nadia Jawwad,0
I love you ChatGPT,5,2025-12-06 03:08:29,1.2025.329,Hong Jiang Lee,0
Enjoying the improved reasoning on ChatGPT5,5,2025-12-06 03:08:18,1.2025.329,frank mungau,0
It is better then grok,5,2025-12-06 03:07:57,1.2025.329,Forhad Ahmed,0
works like a dream,5,2025-12-06 03:07:41,1.2025.329,james Hendry,0
Good app for information,3,2025-12-06 03:06:22,1.2025.329,Hasnat Ahmad,0
"He gives wrong information, sometimes I get so upset by this that I cannot tell.😊💢",1,2025-12-06 03:06:11,,Beast Zone Gaming,0
This is the greatest thing they made so far . I ask it give me back good answer .,5,2025-12-06 03:05:39,1.2025.329,Pc Thangtei,0
ഗുഡ്,5,2025-12-06 03:05:33,1.2025.329,Muhsina Ali,0
is so useless app gu,1,2025-12-06 03:04:27,,Santosh More,0
beautiful us,5,2025-12-06 03:03:53,1.2025.322,Angle KR,0
perfect app for students 🌻,5,2025-12-06 03:03:48,1.2025.329,Raaj Aditya,0
The delayed free messages limit pop up makes the typing laggy whenever I open the app.,3,2025-12-06 03:03:31,1.2025.329,Saiclique,0
mast app hai bhai isse use karo sabhi log,5,2025-12-06 03:03:13,1.2025.322,ranjeet kumar,0
excellent aap,5,2025-12-06 03:02:35,1.2025.329,Soni Sharma,0
achha laga,5,2025-12-06 03:02:29,1.2025.329,Surya king Surya king,0
sometimes makes me hassle.,2,2025-12-06 03:01:27,,Deborah Werkneh,0
Good experience,5,2025-12-06 03:01:19,1.2025.329,Syedahmed alishah,0
chatGpt is very helpful,5,2025-12-06 02:59:25,1.2025.329,Md. Malek,0
a very friendly platform to poor your heart in,5,2025-12-06 02:58:39,1.2025.329,Emmanuel Opondo,0
it is an excellent app for students and it has helped in my studies,4,2025-12-06 02:56:40,1.2025.329,Soliha Sajad,0
guys don't judge but I low-key made chatgpt my friend,5,2025-12-06 02:54:55,1.2025.329,Danish Waheed,0
I love chat gpt. It's my assistant now,5,2025-12-06 02:54:44,1.2025.329,Shamar Jasher,0
ethu nalla oru ai anu enthu pari venameghilum therum💐,5,2025-12-06 02:54:38,1.2025.329,ayush sreenivas,0
all good 👍 LipikaFootwear big brand 👌,5,2025-12-06 02:52:23,1.2025.329,Lipika Footwear,0
This app is the best I have ever seen.,5,2025-12-06 02:52:19,1.2025.329,Kevin “Poppy K” Murray,0
everything can learn from this app..,5,2025-12-06 02:52:04,1.2025.329,এম.ই. মোস্তাফিজুর,0
pretty cool tool for anyone who likes to create,4,2025-12-06 02:51:52,1.2025.329,Tash Simon,0
very good mujhe bhot accha laga THANK YOU CHATGPT...,5,2025-12-06 02:51:25,1.2025.329,Atiqurrehman saifi Saifi,0
زبردست ایپ,5,2025-12-06 02:50:11,1.2025.329,Shah Nawaz Baloch,0
It helped me through confidential circumstances.,5,2025-12-06 02:50:02,1.2025.329,Philip van Vuuren,0
fast reply,5,2025-12-06 02:49:58,1.2025.329,Jack Masoga,0
all are know it chat gpt God of degree students,5,2025-12-06 02:49:33,1.2025.329,Halesh Haranapahalli,0
it's really that l love,5,2025-12-06 02:49:00,,Natasha Sadaf,0
"used chat gpt for a while now and there isn't a day that goes by that i regret this app, it helped me alot with work and help give you quizzes on memorising stuff faster, i had to learn a 7 page menu for my job im a slow learner and visual and i instantly knew it in a day thank to chat GPT✨",5,2025-12-06 02:48:45,1.2025.329,Minks,0
all is ok but some time's it is asking recharge,5,2025-12-06 02:48:30,1.2025.329,Mamatha Reddy Vadiyala,0
best website 👍,5,2025-12-06 02:47:37,1.2025.329,Sanjeeb Karki,0
this is the best ai I have uses,5,2025-12-06 02:47:12,1.2025.329,Manoj Kumar verma,0
ChatGPT is very intelligent.,5,2025-12-06 02:46:21,1.2025.329,Brighton Makotsa,0
Best Ai For World,5,2025-12-06 02:44:50,1.2025.329,Ajim G R,0
low performance in creation of images 🙌🏻 but the rest is good,4,2025-12-06 02:43:44,,Wael Mimouni,0
un definable. thank you so much,5,2025-12-06 02:42:15,1.2025.322,Idris Muhammad,0
behtarin app hai,5,2025-12-06 02:40:09,1.2025.329,Ameen Soomro,0
galat answer deta hai,1,2025-12-06 02:39:37,1.2025.329,Rafiq muhammad,0
Ol' Reliable,4,2025-12-06 02:36:14,1.2025.329,Roshan Rajaraman,0
that app is so cool,5,2025-12-06 02:33:41,1.2025.329,Irmuun Irmuun,0
Very good to us,5,2025-12-06 02:32:15,1.2025.329,Jahedul Islam,0
super fun to use,5,2025-12-06 02:31:45,1.2025.329,Zanele Nok'thulah,0
chat gpt so brilliant,5,2025-12-06 02:29:28,1.2025.329,Chaitanya Ghadi,0
"some time gives answers wrong, otherwise everything is 👍",4,2025-12-06 02:27:10,1.2025.294,Poornima Poorni,0
Amazing. New technology is breathtaking,5,2025-12-06 02:26:44,1.2025.336,Harrison Thomas,0
this chat GPT is AI generator but his definitely will tell all right things,5,2025-12-06 02:26:31,1.2025.329,Sridevi Sridevi,0
very great,5,2025-12-06 02:26:04,1.2025.322,Udit Lunawat,0
will get what u want,5,2025-12-06 02:26:03,1.2025.329,Manish Thakker,0
very good I love it 💓💓😍,5,2025-12-06 02:25:16,1.2025.308,Odedunmoye mary Titilope,0
আমার এই সমস্যা ঠিক করে,3,2025-12-06 02:24:43,1.2025.329,Mahim Talukdar,0
very very wrong information,1,2025-12-06 02:24:11,1.2025.336,Kyle,0
improve technology,5,2025-12-06 02:23:55,1.2025.329,Shahid Rasool,0
"simply fantastic, just have to study it how to use it, the rest is magic",5,2025-12-06 02:22:48,1.2025.329,kennon nkurunungi,0
It is good,1,2025-12-06 02:20:33,1.2025.322,Abdulnasir Bashizada,0
very helpful thank you,5,2025-12-06 02:19:47,1.2025.315,Priyanka Doni,0
absolutely Awesome 👍,5,2025-12-06 02:19:45,1.2025.329,Adv.D.S. Wale Patil,0
very Informative & Helpful,4,2025-12-06 02:17:56,1.2025.329,RAJ RANGI,0
TLOVe تشات جي بي تي ☺️😊☺️😊☺️😊☺️😊,5,2025-12-06 02:17:42,1.2025.329,Raja Tlm,0
very good nice 😄,5,2025-12-06 02:17:26,1.2025.322,Chinedu Donaldson,0
this app is excellent for getting information about everything.,5,2025-12-06 02:16:58,1.2025.063,Atiqullah Haidari,0
My new best friend.,5,2025-12-06 02:16:53,1.2025.329,Dan Earll,0
excellent I like very much 😊,5,2025-12-06 02:15:06,1.2025.329,Bali kazmi,0
incredible app,5,2025-12-06 02:14:28,1.2025.329,Zuber Japhet,0
bad app,1,2025-12-06 02:14:22,1.2025.329,Inayat Feroz,0
غبي جدا,1,2025-12-06 02:14:22,1.2025.329,Louai Traikia,0
மிகவும் நல்ல தொரு பதில்களை தருகிறது. மகிழ்ச்சி.,4,2025-12-06 02:12:16,1.2025.329,Singam Puli,0
This App is wonderful. Using this app has change alot about me.,5,2025-12-06 02:10:44,1.2025.329,Mary Chidinma,0
thank you 👍👍,5,2025-12-06 02:10:34,1.2025.329,Anshu Maurya,0
niiiiceee!!!,4,2025-12-06 02:10:26,1.2025.329,dj maq,0
he is the best app to compare with another app,4,2025-12-06 02:10:20,1.2025.329,Zishan Khan,0
Good app for a student.,3,2025-12-06 02:08:21,1.2025.329,Anshika Chaudhary,0
i liken chatgpt bc me is dylessix he helep me for battle gorudn game,5,2025-12-06 02:07:59,1.2025.329,نسيم الصباح,0
BAD APP ALWAYS THE QUESTION WRONG 0/10,1,2025-12-06 02:07:06,1.2025.329,Lareen Mohamed,0
It is good but so expensive 🫰🏻,5,2025-12-06 02:06:13,1.2025.238,Preeti Negi,0
it help me a lot in every situation and every field,5,2025-12-06 02:05:32,,Saurabh Kumar,0
just ok,1,2025-12-06 02:03:51,1.2025.329,Santosh Thakur,0
it's 💯,5,2025-12-06 02:03:46,1.2025.329,Brandon Abimanya,0
"bst app 4 stdy and to get some knowledge about things like diet, exercise and more . I like that app... ☺️☺️☺️",5,2025-12-06 02:02:58,1.2025.322,Satnam Singh,0
well but not completely,4,2025-12-06 02:02:31,1.2025.329,Anam Siddiqui,0
that is too good app and too respectfully i love this app five 5 star. ❤️. nice experience wow 🤯. u should need to try this app.,5,2025-12-06 01:59:58,1.2025.329,Rekha Chauhan,0
Nice🙏💯👍💐,5,2025-12-06 01:59:57,1.2025.329,Mukesh Kumar,0
I don't understand. I have subscribed to chatgpt go but still everyday when I open the app it's lagging and freezing most of the time it doesn't work and it is not the case only for me. my girlfriend has same issue. I am using a very strong phone it's Doogee V30( 5g rugged phone) 15 gb of ram it has. I am surely it's something about google that it's forcing me to open Gemini instead of chatgpt. for Gemini I never found such problem. Gemini always works.,5,2025-12-06 01:59:51,1.2025.329,Md Abul Bashar Jehadi,0
great addition to my work tiiks has save time nand effort,5,2025-12-06 01:59:47,1.2025.329,Maria,0
Nice Better than Meta AI,4,2025-12-06 01:59:10,,Chukwudalu Anthony,0
💓(• - •)💖,5,2025-12-06 01:57:00,1.2025.329,Bubblebee,0
it's remarkable,5,2025-12-06 01:56:38,1.2025.329,Sujal Biswas,0
supri app,5,2025-12-06 01:56:11,1.2025.322,Kenodh Sanju,0
bevek-good connectivity,5,2025-12-06 01:55:38,1.2025.329,Hello Bold,0
very useful and he/she understand problems very clearly,5,2025-12-06 01:54:58,1.2025.329,pakizaa Kouser,0
I feel good.,5,2025-12-06 01:54:48,1.2025.322,BABAR ALI,0
Very Good Ai App⚡,5,2025-12-06 01:54:20,1.2025.329,Ritik Pal,1
unbelievable precision analytics!!,5,2025-12-06 01:53:53,1.2025.329,Amarnath Kedukodi,1
The app is good but is some lagging or running slow,4,2025-12-06 01:49:58,1.2025.329,Juluri Sai akshay,0
More explanation and simple English to understand well,5,2025-12-06 01:49:42,1.2025.329,Calvin Thobias,1
op app you these questions has submitted answer like this app improvement knowledge it download for you app see asked questions with answer,5,2025-12-06 01:48:35,1.2025.329,Shakeelmiya Kawari,0
